,skin_agg,gender_agg,skin,gender,skin_group,annId,area,split
183393,"['2', '1', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,188283,9513,train
432547,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,188262,43175,train
203781,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,188252,13548,train
429985,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,188227,37371,train
483108,"['3', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,188213,8391,train
303069,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,188206,33788,train
44347,"['2', '1']","['Female', 'Unsure']",,,,188203,11171,train
493641,"['Unsure', '2']","['Unsure', 'Male']",,,,188188,13959,train
509514,"['2', '2', '1']","['Unsure', 'Male', 'Male']",2,Male,Light,188185,127012,train
303926,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,188156,21976,train
142718,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Female', 'Unsure']",Unsure,Unsure,Unsure,188148,11282,train
5205,"['3', '4', '5']","['Male', 'Male', 'Male']",,Male,Dark,188136,47566,train
290881,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,188124,10205,train
118966,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,188121,35400,train
511145,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Male']",Unsure,Unsure,Unsure,188115,14389,train
517306,"['2', '4', '3']","['Male', 'Male', 'Male']",,Male,Light,188112,11662,train
94319,"['Unsure', '4', '3']","['Unsure', 'Male', 'Unsure']",,Unsure,,188109,12708,train
443139,"['1', '1', '1']","['Unsure', 'Unsure', 'Unsure']",1,Unsure,Light,188105,41050,train
402823,"['3', '2', '2']","['Female', 'Female', 'Unsure']",2,Female,Light,188087,5818,train
441841,"['3', '2', 'Unsure']","['Male', 'Unsure', 'Male']",,Male,,188081,10029,train
303926,"['2', '3']","['Female', 'Female']",,Female,,188078,36017,train
92985,"['4', '3', '1']","['Female', 'Female', 'Female']",,Female,,188042,63166,train
566729,"['4', '3']","['Male', 'Male']",,Male,,188030,28690,train
505739,"['1', '2']","['Male', 'Male']",,Male,,188015,10658,train
514904,"['2', '3', '2']","['Female', 'Female', 'Female']",2,Female,Light,188009,53549,train
510548,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,188005,70597,train
423201,"['Unsure', '3', '2']","['Unsure', 'Unsure', 'Male']",,Unsure,,188003,24170,train
407225,"['Unsure', 'Unsure', '4']","['Unsure', 'Female', 'Female']",Unsure,Female,Unsure,188002,17783,train
341469,"['4', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,187996,64422,val
405222,"['Unsure', '2', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,187984,8421,train
72657,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,187971,68254,train
246562,"['4', 'Unsure']","['Male', 'Male']",,Male,,187968,28181,train
568202,"['3', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,187967,20919,train
450263,"['3', '2', '2']","['Female', 'Female', 'Unsure']",2,Female,Light,187966,14987,train
536708,"['3', 'Unsure', '2']","['Female', 'Unsure', 'Unsure']",,Unsure,,187957,27263,train
312020,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,187953,29615,train
444294,"['1', '2']","['Male', 'Male']",,Male,,187946,47477,train
283216,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,187922,52554,train
336628,"['5', '5', '6']","['Female', 'Male', 'Female']",5,,Dark,187915,23714,val
78490,"['2', '2']","['Female', 'Female']",2,Female,Light,187907,59578,train
417742,"['Unsure', 'Unsure', '2']","['Unsure', 'Unsure', 'Male']",Unsure,Unsure,Unsure,187889,28271,train
227073,"['4', '2', '3']","['Female', 'Female', 'Female']",,Female,Light,187888,34235,train
418106,"['Unsure', '1', 'Unsure']","['Unsure', 'Male', 'Unsure']",Unsure,Unsure,Unsure,187887,13640,train
392392,"['2', '4', '2']","['Female', 'Female', 'Female']",2,Female,Light,187886,15582,train
221713,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,187879,89682,train
11538,"['2', 'Unsure', '2']","['Male', 'Male', 'Male']",2,Male,Light,187867,40464,train
365366,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,187863,104484,train
203345,"['1', 'Unsure', '1']","['Male', 'Male', 'Male']",1,Male,Light,187862,9806,train
453799,"['2', '2', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,187840,31911,train
162627,"['2', '3', '2']","['Female', 'Female', 'Female']",2,Female,Light,187838,5929,train
510548,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,187806,34593,train
279948,"['2', '1', '1']","['Unsure', 'Unsure', 'Male']",1,Unsure,Light,187802,51828,train
521404,"['2', '2', '3']","['Male', 'Unsure', 'Male']",2,Male,Light,187792,9076,train
405135,"['2', '2', '1']","['Male', 'Male', 'Unsure']",2,Male,Light,187787,6893,train
175024,"['2', 'Unsure', '1']","['Unsure', 'Male', 'Unsure']",,Unsure,,187786,31733,train
355214,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,187776,9382,train
116439,"['3', '4', '3']","['Female', 'Female', 'Female']",3,Female,Light,187749,13089,val
426815,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,187746,7742,train
250917,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,187728,51080,train
465087,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,187721,52861,train
19786,"['2', 'Unsure', '2']","['Male', 'Male', 'Male']",2,Male,Light,187695,31031,val
39368,"['2', '2', 'Unsure']","['Male', 'Male', 'Unsure']",2,Male,Light,187689,6110,train
71596,"['3', '2', '2']","['Female', 'Unsure', 'Unsure']",2,Unsure,Light,187669,71569,train
515777,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,187667,18011,train
303738,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,187664,28659,train
334713,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,187655,35826,train
551974,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,187631,132100,train
216944,"['4', '3', 'Unsure']","['Female', 'Female', 'Female']",,Female,,187619,106392,train
446984,"['Unsure', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,187617,41509,train
88168,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,187608,33924,train
378482,"['2', '3', '1']","['Female', 'Female', 'Female']",,Female,Light,187588,74185,train
150284,"['Unsure', 'Unsure']","['Unsure', 'Unsure']",Unsure,Unsure,Unsure,187583,7352,train
24112,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,187576,37324,train
105264,"['2', '1', 'Unsure']","['Male', 'Male', 'Male']",,Male,,187569,6679,val
485413,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,187559,6792,train
168580,"['2', '1', '3']","['Male', 'Male', 'Unsure']",,Male,Light,187556,19450,train
575931,"['1', '1', '1']","['Unsure', 'Unsure', 'Unsure']",1,Unsure,Light,187549,42431,train
499622,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,187537,11048,val
353136,"['2', '1', '1']","['Unsure', 'Male', 'Female']",1,Unsure,Light,187535,108205,train
21900,"['2', '2', '3']","['Male', 'Male', 'Unsure']",2,Male,Light,187531,10024,train
408449,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,187530,9325,train
444755,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,187529,126276,train
516503,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,187526,34180,train
515895,"['2', '1', '1']","['Unsure', 'Female', 'Female']",1,Female,Light,187524,7565,train
354657,"['3', '3']","['Male', 'Male']",3,Male,Light,187521,5778,train
198489,"['2', '2', '2']","['Female', 'Female', 'Unsure']",2,Female,Light,187509,36162,val
290750,"['4', '3', '2']","['Male', 'Male', 'Male']",,Male,Light,187492,6532,train
542938,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,187491,8113,train
385877,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,187460,19071,train
488463,"['4', '2']","['Male', 'Male']",,Male,,187458,16556,train
23126,"['Unsure', '3', '2']","['Male', 'Male', 'Male']",,Male,,187457,19992,val
553990,"['1', '1', '1']","['Unsure', 'Female', 'Unsure']",1,Unsure,Light,187448,6333,val
303538,"['Unsure', '3', '1']","['Male', 'Male', 'Male']",,Male,,187434,53820,train
541486,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,187419,22407,train
188948,"['4', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,187417,40148,train
368949,"['4', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,187402,35486,train
218703,"['2', '2', 'Unsure']","['Male', 'Unsure', 'Unsure']",2,Unsure,Light,187397,6605,train
301718,"['2', '2', '4']","['Male', 'Unsure', 'Male']",2,Male,Light,187391,29875,val
503108,"['2', '3', '2']","['Male', 'Unsure', 'Unsure']",2,Unsure,Light,187358,75716,train
380101,"['Unsure', 'Unsure', 'Unsure']","['Female', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,187320,9204,train
359864,"['3', '1', '2']","['Male', 'Male', 'Male']",,Male,Light,187319,76588,train
177842,"['2', '4', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,187315,17012,train
535483,"['Unsure', '2', '1']","['Unsure', 'Female', 'Female']",,Female,,187285,39399,train
2142,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,187284,18360,train
543719,"['3', 'Unsure', '4']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,187283,11145,train
137586,"['4', '2', 'Unsure']","['Male', 'Male', 'Male']",,Male,,187271,19748,train
556349,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Male']",Unsure,Unsure,Unsure,187260,6129,train
214468,"['2', 'Unsure']","['Male', 'Male']",,Male,,187259,8161,train
503148,"['2', '2', '3']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,187239,40919,train
115521,"['2', '2', 'Unsure']","['Male', 'Male', 'Male']",2,Male,Light,187237,22989,train
488206,"['1', 'Unsure', '3']","['Male', 'Unsure', 'Male']",,Male,,187236,43844,train
545594,"['2', '1', '2']","['Male', 'Unsure', 'Unsure']",2,Unsure,Light,187198,38834,val
281676,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,187191,14140,train
427117,"['6', '6', '5']","['Female', 'Male', 'Male']",6,Unsure,Dark,187186,13739,train
42953,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,187184,13695,train
377427,"['4', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,187172,57428,train
260818,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,187170,62442,train
303653,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,187166,6307,val
60548,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,187162,9409,train
80714,"['2', '3', '2']","['Female', 'Female', 'Female']",2,Female,Light,187155,26311,train
353866,"['Unsure', 'Unsure', '3']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,187150,14358,train
268620,"['Unsure', 'Unsure', '2']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,187142,79187,train
216161,"['Unsure', '4', '3']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,187135,28313,train
429042,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,187134,10718,train
324082,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,187130,16006,train
274010,"['2', '1', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,187123,52081,train
434976,"['4', '3', '1']","['Female', 'Female', 'Female']",,Female,,187101,30063,train
37209,"['1', '1']","['Male', 'Male']",1,Male,Light,187090,12847,train
487375,"['2', '1']","['Female', 'Female']",,Female,,187080,27549,train
289172,"['4', '3']","['Female', 'Female']",,Female,,187052,32866,train
555622,"['2', '2', '1']","['Male', 'Male', 'Female']",2,Unsure,Light,187050,35311,train
433574,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,187027,77429,train
544713,"['2', 'Unsure', '2']","['Male', 'Unsure', 'Unsure']",2,Unsure,Light,187016,19844,train
216417,"['4', 'Unsure', '5']","['Male', 'Male', 'Male']",,Male,,187008,47347,train
109937,"['3', 'Unsure', '3']","['Female', 'Unsure', 'Female']",3,Female,Light,187004,89903,train
207634,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,186999,18527,train
479659,"['2', '2']","['Male', 'Male']",2,Male,Light,186991,29643,train
244050,"['2', '1', '3']","['Male', 'Unsure', 'Male']",,Male,Light,186987,9460,train
465418,"['Unsure', 'Unsure', 'Unsure']","['Male', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,186986,13383,train
133090,"['Unsure', '5', '2']","['Unsure', 'Male', 'Male']",,Male,,186981,8802,train
533452,"['3', '4', '4']","['Male', 'Male', 'Unsure']",4,Male,Dark,186966,89206,train
484279,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,186960,13809,train
31092,"['2', '2', 'Unsure']","['Unsure', 'Male', 'Male']",2,Male,Light,186959,12689,train
364079,"['2', '3']","['Female', 'Female']",,Female,,186955,39689,train
505818,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,186948,36282,train
115521,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,186896,39045,train
163710,"['2', '2']","['Male', 'Male']",2,Male,Light,186852,57525,train
353968,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,186849,45121,train
84447,"['Unsure', 'Unsure']","['Unsure', 'Unsure']",Unsure,Unsure,Unsure,186848,19693,train
238691,"['2', '1', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,186846,12995,train
330754,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,186831,15065,train
203734,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,186827,44752,train
60823,"['5', '5', '3']","['Male', 'Male', 'Male']",5,Male,Dark,186814,8277,val
248142,"['3', '3', 'Unsure']","['Male', 'Unsure', 'Unsure']",3,Unsure,Light,186797,17472,train
236747,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,186794,8649,train
64868,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,186786,46015,val
401398,"['2', '2', '3']","['Female', 'Female', 'Female']",2,Female,Light,186780,21257,train
506335,"['1', '2', '3']","['Female', 'Female', 'Female']",,Female,Light,186777,12157,train
349697,"['2', '2']","['Female', 'Female']",2,Female,Light,186770,8116,train
386279,"['Unsure', 'Unsure', '4']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,186767,5648,train
435208,"['3', '1', '3']","['Female', 'Female', 'Female']",3,Female,Light,186758,16643,val
506723,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,186755,61018,train
515289,"['2', '1', '2']","['Unsure', 'Unsure', 'Female']",2,Unsure,Light,186750,10110,train
216861,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,186739,13777,train
46497,"['1', '2', '2']","['Female', 'Unsure', 'Female']",2,Female,Light,186734,17217,val
53267,"['3', 'Unsure', '2']","['Male', 'Male', 'Male']",,Male,,186720,25773,train
322029,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,186719,35437,train
310278,"['4', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,186703,25164,train
301928,"['2', '2', '2']","['Male', 'Female', 'Unsure']",2,Unsure,Light,186701,26097,train
388926,"['6', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,186693,18462,train
243260,"['2', '4', '2']","['Male', 'Male', 'Male']",2,Male,Light,186686,94532,train
116712,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Male', 'Unsure']",Unsure,Unsure,Unsure,186683,20109,train
22816,"['4', '5', '3']","['Male', 'Male', 'Male']",,Male,Dark,186664,46818,train
478518,"['Unsure', '3', '2']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,186656,77672,train
448181,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,186653,53942,train
377060,"['2', '2', '4']","['Female', 'Male', 'Unsure']",2,Unsure,Light,186631,8397,train
134075,"['4', '2', '4']","['Unsure', 'Unsure', 'Unsure']",4,Unsure,Dark,186626,11193,train
360350,"['2', 'Unsure', 'Unsure']","['Male', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,186614,16749,train
83850,"['3', 'Unsure', 'Unsure']","['Female', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,186606,10876,train
3590,"['5', '3', '5']","['Male', 'Male', 'Male']",5,Male,Dark,186601,10172,train
386968,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,186578,32941,train
91994,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,186554,12289,train
346774,"['2', '2', '2']","['Female', 'Unsure', 'Unsure']",2,Unsure,Light,186550,24729,train
353807,"['1', '2', '4']","['Female', 'Female', 'Female']",,Female,,186542,18716,train
455219,"['5', '3', 'Unsure']","['Male', 'Male', 'Unsure']",,Male,,186530,5892,val
11209,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,186528,8025,train
468704,"['1', '1', '2']","['Unsure', 'Unsure', 'Female']",1,Unsure,Light,186515,29070,train
181591,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,186508,97147,train
375493,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,186499,32248,val
221282,"['3', '1', '2']","['Unsure', 'Female', 'Female']",,Female,Light,186492,50969,train
317433,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,186489,12937,val
482319,"['2', '3', '1']","['Female', 'Female', 'Female']",,Female,Light,186481,71330,val
507719,"['Unsure', '1', 'Unsure']","['Male', 'Male', 'Unsure']",Unsure,Male,Unsure,186479,13611,train
347836,"['3', '2', 'Unsure']","['Male', 'Unsure', 'Unsure']",,Unsure,,186473,55258,train
389771,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,186471,6345,train
554348,"['3', '2', '3']","['Female', 'Female', 'Unsure']",3,Female,Light,186462,20125,train
175737,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,186439,23493,train
224220,"['2', '1', 'Unsure']","['Female', 'Female', 'Male']",,Unsure,,186425,7153,train
506656,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,186421,9947,val
251741,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,186410,16981,train
133537,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,186408,15010,train
43613,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,186402,9930,train
248761,"['2', '2', '3']","['Female', 'Female', 'Female']",2,Female,Light,186396,46190,train
400265,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,186382,13141,train
19157,"['6', 'Unsure', '3']","['Male', 'Male', 'Male']",,Male,,186349,25212,train
96241,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,186342,33548,train
101656,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,186340,16554,train
34993,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,186329,38193,train
12947,"['4', '4', '3']","['Male', 'Male', 'Male']",4,Male,Dark,186314,14832,train
406810,"['Unsure', '2', '2']","['Unsure', 'Unsure', 'Male']",2,Unsure,Light,186305,46859,train
550968,"['3', '2', '2']","['Unsure', 'Female', 'Male']",2,Unsure,Light,186298,15374,train
195408,"['2', '2']","['Male', 'Male']",2,Male,Light,186295,102839,train
19608,"['1', '1', '2']","['Male', 'Unsure', 'Unsure']",1,Unsure,Light,186292,8420,train
552273,"['Unsure', '1', 'Unsure']","['Female', 'Female', 'Unsure']",Unsure,Female,Unsure,186264,5738,train
515289,"['2', '2', '3']","['Male', 'Female', 'Unsure']",2,Unsure,Light,186261,20932,train
327005,"['2', '3', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,186258,10425,train
163782,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,186255,7324,train
